timedelta,n_tokens_title,n_tokens_preview,preview_subjectivity,n_tokens_content,prop_non_stop,prop_unique_non_stop,num_imgs,num_hrefs,n_tokens_cross,subjectivity_cross,content_cross,subcategory1_Attractions,subcategory1_Australia,subcategory1_Beauty & Wellness,subcategory1_Food Guides,subcategory1_Malaysia,subcategory1_Sales & Promotions,author_category_100 to 200 posts,author_category_More than 200 posts,0,1,2,3,4,0,1,2,3,4,0,1,2,3,4
659,14,19,0.4,1454,1.082058414464534,0.29037800687285226,6,10,386764,0.11192970267044346,55.34208084939493,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.065964,1.9571725,6.863015,5.9132705,4.5831127,7.1543164,2.306383,5.034064,4.6619864,5.278707,10.576664,4.3973575,1.8383301,6.4730043,5.9309497
166,16,13,0.5,479,1.0938864628820961,0.45652173913043476,5,8,99632,0.0,55.054022050997254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.842868,4.267199,8.42839,6.02201,4.486197,11.375871,4.817041,7.1996803,3.379332,4.507788,4.6246123,1.0683732,1.9216423,5.5998206,4.4399834
497,16,17,0.4,875,1.1666666666666667,0.37254901960784315,5,12,238000,0.0,97.30531956261272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.3888144,1.712537,6.654768,5.332069,4.589664,10.049978,4.6255016,5.6664248,4.978477,5.3250365,0.6947075,0.3059137,1.880406,5.912967,4.7808275
140,17,7,0.8,606,0.9796610169491525,0.36156351791530944,5,7,72114,0.32757924068268907,62.813191039134196,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0624523,2.1232095,6.868959,6.018377,4.5864573,10.95514,5.476472,6.441377,5.3911433,5.242273,5.9866157,1.5329875,1.639281,5.941951,4.7496243
141,12,12,0.0,2122,0.9952629085741355,0.28688524590163933,26,34,305568,0.0,154.58774148561847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8648,5.466944,7.984691,4.82911,6.2483983,11.052563,4.399914,6.4890885,6.570398,5.374651,8.911397,2.8930166,1.5472234,6.1356955,4.754927
333,14,22,0.0,494,1.2106382978723405,0.44813278008298757,3,10,152152,0.0,15.359428781761252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.597879,4.26019,8.201459,5.5981326,4.7521434,10.96333,5.1444263,5.2047176,5.3229065,5.275054,7.8713975,3.1090524,1.4639177,6.6133738,6.019433
1231,16,17,0.3,1177,1.0,0.3208955223880597,15,2,320144,0.015147127209911302,93.64436814864496,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,12.0194845,4.6079807,8.296638,6.040152,5.573976,11.305424,4.286783,6.781001,5.8382177,4.05902,8.621913,3.7292352,1.905454,6.518556,5.6481757
900,17,22,0.8,1162,1.185576077396658,0.3575638506876228,17,8,434588,0.32073121814893957,141.36578105529807,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.200739,5.0543094,7.9918046,6.207324,6.3856583,2.4664276,-0.26788664,4.1588135,4.431212,5.696081,1.5510045,-0.16947286,1.643515,5.1466227,4.740422
1348,19,23,0.45454545454545453,458,1.0785219399538106,0.4504950495049505,6,3,200146,0.10555029795732275,36.91999081033007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1560245,2.252104,6.905104,6.2395535,4.9861493,4.6752806,0.6431431,4.617654,4.779383,5.639609,-1.18912,-0.31855035,2.3022282,5.124367,4.2903132
173,14,24,0.39999999999999997,883,1.070683661645423,0.3381995133819951,11,5,296688,0.0,56.79588283852286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1323721,0.800993,6.116457,5.2750235,3.9138925,10.121489,3.2582192,5.6174107,6.8567014,4.2820005,6.8013687,2.4992843,1.664373,6.316163,5.6832957
671,18,28,0.6166666666666667,1733,0.9862621637092158,0.2937062937062937,22,16,873432,0.18130412702409066,129.36994175758966,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.827062,2.0668879,7.117901,5.790205,4.3691387,6.0241942,1.4474692,4.8817096,5.0456653,5.580404,6.208609,2.3987663,1.9287907,6.405778,5.3537154
610,16,21,0.9,1485,1.07425068119891,0.31343283582089554,8,19,498960,0.3780186939497283,76.5260904369751,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.814335,4.028102,7.7968497,6.8834834,5.872551,10.89229,5.048102,6.4481306,4.9210095,5.4939775,10.517376,4.4226303,2.243565,6.35357,5.601972
71,13,14,0.5,2287,1.0700304480208787,0.34411764705882353,21,63,416234,0.0,201.3092017764693,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.168405,1.1146978,6.377742,5.1496825,3.7891254,1.885016,-0.52277154,4.066107,4.3490596,5.6765056,-2.123666,-0.43158737,2.400216,4.995126,4.25961
846,12,20,0.3,1655,1.181044957472661,0.309328968903437,8,13,397200,0.0,130.41425954436244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.142644,4.8925424,8.289965,5.6106863,5.4874296,10.87912,4.4088845,7.06261,4.031098,4.562185,8.912247,3.1193407,1.8526517,6.282832,5.480966
407,15,20,0.65,474,1.108352144469526,0.3672566371681416,6,7,142200,0.22326215528298868,58.28484872112639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.414641,5.056988,8.181717,5.418884,5.4636297,2.522862,-0.27926296,4.229952,4.348437,5.7356052,5.0753303,2.093935,1.7495295,6.595759,5.402818
270,16,10,0.0,1370,1.2695716395864107,0.27289377289377287,10,7,219200,0.0,112.37662112228021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.357225,3.95996,7.8658686,4.5637074,5.0366063,10.733447,5.3895397,5.790426,5.739798,4.9521046,12.161771,4.8731723,2.0831807,6.398379,6.0160627
124,12,18,0.0,1304,1.2154907975460123,0.32708333333333334,6,14,281664,0.0,42.181223278376464,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.523778,4.554938,7.9024825,5.099534,5.0458584,11.872258,4.1588316,6.3407354,5.2421436,4.519741,12.116539,4.5652056,1.8493595,6.389491,5.8861966
196,19,9,0.0,1056,1.1200768491834774,0.3351063829787234,18,56,180576,0.0,22.23284296743654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.7156963,2.344886,7.1618767,6.1087737,4.646705,11.464464,4.7162137,7.1984887,3.3689764,4.4567413,2.9083047,0.13351324,1.4315352,5.213572,4.919946
1026,16,31,0.875,698,1.1793721973094171,0.36923076923076925,5,2,346208,0.31495387396694213,114.50667691059643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.789441,4.895166,7.5796947,4.4225965,6.223957,6.0340557,1.2028296,5.422545,3.882995,5.743404,8.095412,3.2692444,1.4313246,6.687424,6.11541
1234,15,25,0.7250000000000001,2434,0.9697341513292433,0.24731182795698925,15,2,912750,0.25694184551268984,139.69887753096575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5809336,3.1998289,7.1416154,7.0378127,6.085734,10.367183,3.26429,5.7926087,5.1884956,4.336751,11.211457,4.2651362,2.6418905,5.9978356,5.1175284
585,18,24,0.3333333333333333,1939,1.0665978316985028,0.3328631875881523,8,17,837648,0.03377475283069689,57.05165437851444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.727925,3.856865,8.061044,6.4226885,5.2222524,10.7166815,3.3962872,7.1591153,5.6810064,5.0576563,5.5880046,2.1857917,1.5183887,6.6272597,5.5981
376,23,25,0.1,1110,1.076782449725777,0.3830734966592428,10,12,638250,0.0,87.27390707099832,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.7630243,1.9813427,6.9413576,5.4241104,4.2194104,10.978793,4.314689,6.1587644,4.684931,3.7856624,3.1136713,1.0638475,1.4598508,6.255022,5.3619146
537,18,31,0.75,621,1.1245791245791246,0.4126984126984127,7,3,346518,0.0,100.22991411362285,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.892964,3.505396,7.512541,4.9216213,4.394577,5.0536327,0.98523897,4.659604,4.5687857,5.860244,4.888058,1.483806,1.732468,6.1664248,4.8341107
11,19,3,0.0,650,1.0079113924050633,0.4068965517241379,7,7,37050,0.0,62.123874222502835,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.865815,4.2581387,7.8063326,6.8920035,6.3734193,10.957059,3.764117,6.8662295,4.091257,5.3926983,1.188615,0.40704468,1.7940385,5.878739,5.114398
398,11,24,0.5,1486,0.978422117329737,0.28383458646616544,9,2,392304,0.0,87.2185292871497,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.143411,5.1868696,7.56921,5.232209,6.967894,10.470767,3.6258247,6.777755,5.363175,5.254136,10.95887,3.9519696,2.7028537,5.893814,4.341222
1207,15,20,0.3,756,1.040485829959514,0.3448275862068966,9,3,226800,0.0,76.52588239265458,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.287424,1.876812,6.699199,5.273203,3.8825634,7.72301,2.3680096,5.4260664,4.37945,5.366905,7.4213066,3.2412245,1.876126,6.6884103,5.9156437
586,15,23,0.0,1188,1.1706484641638226,0.3037037037037037,13,16,409860,0.0,86.04954500828595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.683021,5.235432,8.587299,5.1096416,4.704145,9.459287,4.1206546,6.0496063,5.8670454,4.001657,8.197302,3.1652174,1.86104,6.5074897,4.763746
1211,17,31,0.6,845,1.1322815533980584,0.35509138381201044,12,12,445315,0.0259645390070922,69.97129028991442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.215056,4.056652,7.4935074,6.4778605,5.6677604,3.629988,0.112755336,4.413919,4.3878446,5.6815233,10.751308,4.083373,2.314349,6.140132,4.7286086
263,17,7,0.5,518,1.060041407867495,0.4041666666666667,4,13,61642,0.05226185601185602,33.048497310770045,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.77253,4.498086,7.7828155,5.9447713,6.5159283,9.630637,4.0899286,4.7399526,7.059373,4.8694553,11.915664,4.428859,2.3380296,6.111143,5.01599
550,11,11,0.0,1371,1.008695652173913,0.29357798165137616,7,11,165891,0.0,78.63279493983221,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.10953,5.227156,8.224518,5.6035933,5.089204,9.923494,3.729282,4.95348,6.6370263,5.4670653,11.892394,4.33365,2.3145864,6.0557513,5.110123
616,20,25,0.6,1493,1.091711956521739,0.35247524752475246,9,23,746500,0.028030387088639506,84.92795854941379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.4769535,4.846406,8.423311,4.592705,4.487931,10.946627,4.2443886,5.354916,6.9427547,5.364301,5.0427346,1.7288578,1.6478151,6.1305823,5.8151994
39,16,6,0.45454545454545453,492,1.1623931623931625,0.4186046511627907,5,15,47232,0.09181985140662824,56.55184941957759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.217682,4.9892673,8.036997,4.8856897,5.982607,10.792676,3.9124608,7.0073833,4.0674477,5.3686976,11.057741,3.4520767,1.9753252,5.8995047,4.53155
949,14,31,0.39999999999999997,1253,1.189710610932476,0.3575757575757576,11,34,543802,0.029384313725490194,151.04283866141228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.793092,4.7696576,7.8050346,6.7159147,6.642167,11.359796,4.718568,5.3745537,5.363859,5.054718,5.62051,2.168973,2.2024007,6.154746,5.188956
848,13,25,0.45,2250,1.3579697239536954,0.3613086770981508,10,38,731250,0.09762183358043228,129.08163316934684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.047471,3.431155,7.786215,6.538063,5.3871903,4.589497,0.8625715,4.6397843,4.26598,5.747063,8.610364,3.7336612,1.4280277,6.7976193,6.259424
774,12,23,0.5,898,1.1462857142857144,0.36515513126491644,7,19,247848,0.20478301607068736,123.90498608850015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4503,4.230797,7.5008273,6.0517197,5.4599013,11.465812,3.6592553,5.909157,5.01116,4.50886,5.563765,1.3041922,1.3403535,5.5514593,4.594491
452,12,19,0.0,1481,1.0149152542372881,0.3466666666666667,6,0,337668,0.0,78.49199720793293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.918744,3.8796477,7.476366,6.381583,6.8161855,11.039899,3.8502166,6.7541537,5.234257,5.4309816,9.077909,3.8947515,1.7300824,6.805735,6.1009493
1186,15,28,0.6386363636363637,1429,1.1981468282252317,0.3619047619047619,15,30,600180,0.21360189297043625,153.2917378784043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.608176,5.1777334,7.653159,5.588531,6.631089,10.026785,4.33307,5.368364,6.125831,5.7891374,2.8997858,1.0204456,1.694084,6.239152,4.90368
1170,16,31,0.4698181818181818,1396,1.1490909090909092,0.3627450980392157,17,2,692416,0.10978804359346675,100.35786789314866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.7623036,1.6216671,6.606155,5.6437063,4.0665154,6.1810665,1.2873653,5.499983,3.8740957,5.690374,0.49772382,-0.43786478,1.8259518,4.9617577,4.5470796
1068,12,25,0.8333333333333334,1809,1.0973303670745274,0.4228094575799722,10,77,542700,0.33121375653363855,117.04195925513473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.822557,1.7235636,6.548693,5.590569,4.973087,9.34789,4.0811443,5.437222,5.98129,5.0115304,-2.5770192,-0.5140404,2.4473047,4.897502,4.2160606
888,14,23,0.7272727272727273,829,1.1596009975062345,0.3887240356083086,8,16,266938,0.1321409152912791,44.36801164520909,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.692248,3.1977713,7.025171,4.542812,5.18314,7.4518003,1.9538856,5.566908,4.326109,5.707417,0.7081518,0.016141407,1.7525885,5.602519,4.8549314
1264,17,21,0.375,919,1.1164079822616408,0.3762135922330097,21,3,328083,0.0,122.25518258331067,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.1767173,2.0853522,6.6528196,5.404757,4.8268323,6.864626,2.030416,5.199787,4.3771315,5.6549463,1.266632,0.20356452,1.7095081,5.6709633,5.005586
585,18,31,0.37373737373737376,1366,1.0808823529411764,0.35701598579040855,10,20,762228,0.07351589068997105,67.45877645358432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5185037,1.5538023,6.7606907,5.7301855,4.2976875,7.262301,1.8794484,5.2359657,5.182097,5.4928713,3.9148722,0.93242925,1.8668985,5.7196426,4.40756
683,14,20,0.5,1320,1.132205995388163,0.3237113402061856,10,5,369600,0.14773723986636075,18.67472928420625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.447013,4.8771505,7.6935697,4.6848173,5.890952,11.351279,4.8200693,7.421141,3.6372802,4.5945706,10.890817,4.012959,1.579097,6.416252,5.7699013
760,18,22,0.37727272727272726,2914,1.1045594789166953,0.26524685382381413,37,27,1153944,0.06568973323444108,150.6224275291929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.655934,4.6966925,7.8787966,5.9961743,6.401701,10.144058,4.037356,6.859781,4.512344,5.416129,9.536866,3.3085542,2.0274403,6.129083,4.9076605
769,16,26,0.5,935,1.0345945945945947,0.34324324324324323,7,12,388960,0.0,67.63887236334688,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,7.6345387,3.4681191,7.3760905,4.8959646,4.585712,6.7821207,1.781406,4.892792,5.392722,5.5445986,4.8463664,1.5931518,1.6846625,6.288629,4.817102
481,19,31,0.4646464646464647,993,0.9829659318637275,0.4012345679012346,8,6,584877,0.1263003626118789,77.96482509163185,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.533406,2.23589,6.8514786,5.781178,4.7420416,9.428395,3.891304,5.6908555,5.44863,4.2020245,2.2363431,0.7595477,1.7411475,6.0363073,5.0886846
420,17,17,1.0,762,1.114864864864865,0.35502958579881655,8,10,220218,0.38310185185185186,15.035417470421809,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.8680506,3.876076,7.3838596,6.3045444,5.4980607,2.713485,-0.19728628,4.255042,4.3848133,5.711455,5.6673145,2.1823914,1.6682985,6.610399,4.9747863
924,17,27,0.4583333333333333,1237,1.0663934426229509,0.33858267716535434,16,10,567783,0.17207849469754227,97.69050783164762,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.519134,4.0259295,7.878849,4.569647,4.8696766,10.705221,4.1284533,7.1205544,4.1880226,4.9840307,8.407254,3.1654615,1.9072511,6.3249793,5.6495295
928,16,13,0.25,1804,1.2106442577030812,0.35901162790697677,14,41,375232,0.0,102.3316323880218,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.067482,3.642336,7.547466,4.4031625,4.635012,11.27707,4.86764,5.3971934,5.0129695,5.191445,2.7702794,0.1385303,1.5455595,5.2033978,4.771541
692,13,21,0.7291666666666666,1838,1.101917808219178,0.2710997442455243,10,21,501774,0.28895513359677755,180.02674246855779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.7663743,1.6662366,6.427903,5.3016567,4.063548,6.8117514,2.2850242,5.03367,5.3111835,5.255095,10.51673,3.8549426,2.4620776,6.070488,4.731436
746,13,24,0.6,1197,1.1426146010186757,0.359375,8,26,373464,0.18561188344365914,41.50362556510238,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.198222,4.0956893,8.263988,5.4305215,4.2423997,11.545586,4.4630632,6.4055037,3.8066547,4.251171,1.9784904,-0.19022468,1.6434742,4.9820924,4.464471
925,19,24,0.625,942,1.115138592750533,0.3826086956521739,8,13,429552,0.12073690420761489,111.67947333088674,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.439075,1.7322145,6.617084,5.3469253,4.700801,5.627686,1.1353489,4.9242573,4.8857512,5.403462,0.15485875,-0.3103173,2.0140884,5.0202713,4.411099
980,17,26,0.5,858,1.1432009626955475,0.44972067039106145,12,28,379236,0.0,74.33995575550264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.469374,2.2552397,6.9055424,5.22132,4.942583,5.785103,1.6096159,5.0944223,4.8412294,5.62433,2.3143218,-0.13585709,1.5610335,4.972286,4.6246214
694,14,22,0.0,563,1.1138059701492538,0.4143835616438356,5,8,173404,0.0,64.84865710786661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.827734,3.4596822,7.244308,5.0937867,4.696935,11.078984,4.4054346,7.7292767,4.045168,4.4164863,5.4316263,1.4930401,1.4015797,5.983228,5.251325
165,17,26,0.1,1656,1.0426426426426427,0.3582608695652174,7,24,731952,0.004370675544386887,42.46452273115025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.871555,4.3512387,8.3059845,4.6772413,4.6636686,7.205705,1.974298,5.4884925,4.001557,5.7190924,1.4838173,-0.18628065,1.6113629,5.186305,4.646224
617,17,27,0.3,709,0.9577259475218659,0.375,6,20,325431,0.040258928571428564,74.82306927614795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.746006,3.6447313,7.4931054,6.4986672,5.981057,10.216376,3.113483,6.1292396,5.3385863,4.4230285,4.9045978,1.133551,1.8282512,5.6794724,4.194531
77,17,10,0.0,692,0.943952802359882,0.4028776978417266,8,4,117640,0.0,74.5882558407826,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.562212,4.948579,8.013532,5.5803795,5.235867,1.6365498,-0.6546668,3.9482987,4.3821373,5.678656,5.0175633,1.4515253,1.7568655,6.0874734,4.7818336
473,19,13,0.0,2833,1.0968650933427264,0.26911618669314796,25,49,699751,0.0,278.19837196032734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.217444,4.4470725,8.225711,6.194076,4.9175515,11.897968,4.2197127,5.7700024,4.875896,4.970974,8.0903635,3.2165077,1.9692278,6.508319,4.8177233
181,13,21,0.2,1972,1.2692503824579295,0.3812405446293495,23,35,538356,0.0,252.36706818652618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4011815,1.5027747,6.388363,5.264645,4.0018945,6.2954865,1.967854,5.116742,5.3432684,5.1818995,4.897807,0.79729265,1.4380538,5.4437466,4.780108
1230,18,22,0.825,923,1.1365149833518313,0.37637362637362637,9,9,365508,0.3328513824884793,73.00504687046515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.277574,2.2145846,6.9818907,5.536785,4.3978195,5.2841005,1.1244615,4.825813,5.002073,5.565889,3.650238,1.2534282,1.4523896,6.27618,5.5910835
1252,11,24,0.5,2393,1.0680300500834725,0.33773377337733773,38,23,631752,0.14319512495080677,170.87399258888405,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,11.82378,4.715446,8.133196,4.3251286,5.1143365,11.493023,4.2365336,5.5450106,6.2364454,5.346268,-0.30168763,-0.49484524,2.0740824,4.8451242,4.364609
168,16,11,0.4,713,1.163265306122449,0.42955326460481097,8,5,125488,0.08988337273443657,106.36472388253402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.879757,4.9199095,7.8404016,6.6537366,6.6385183,6.0213275,1.6539494,5.2686825,4.4416738,5.724892,4.991773,1.2988744,1.7333384,5.781688,5.2881885
418,14,21,0.7962962962962963,1049,1.0915287244401168,0.3857493857493858,14,23,308406,0.14512903827139936,63.36821996263369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.9692843,0.83541363,6.32375,4.6862392,3.5865612,4.5560546,0.50683075,5.0203075,4.0458937,5.7105994,5.97756,2.4244432,2.0956125,6.435858,5.009716
966,14,15,0.5125,926,1.178844056706652,0.34498834498834496,10,10,194460,0.1413981749277508,64.06174050439074,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6712446,3.4677038,7.382766,6.0222797,4.86711,10.942229,4.617009,5.183852,6.768139,5.6090436,7.5260034,3.1963377,1.4599513,6.796215,5.466457
780,15,24,0.8,1423,1.1510232886379674,0.3469750889679715,12,24,512280,0.0,118.4434208742131,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.836985,4.8160696,7.6354837,4.95354,6.698296,11.244329,5.047009,6.9213367,3.9998758,5.3191943,10.189452,4.0420465,2.5679615,6.112271,5.013751
1113,15,30,0.0,1112,1.1398344066237351,0.34324942791762014,10,25,500400,0.0,99.17038271490144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.705518,3.3941762,7.72257,6.021826,5.1466084,9.158201,3.6045327,5.780341,6.2549534,5.5436783,9.463823,3.1968343,2.3876736,5.937392,4.334544
995,15,25,0.0,1194,0.9829931972789115,0.26614481409001955,7,9,447750,0.0,58.13713476297216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.064746,3.299051,7.616144,5.2095623,4.1979985,10.726736,5.0582824,6.7847333,3.9356773,5.188445,11.747681,4.0152507,2.3618586,5.886657,5.25942
150,11,18,0.0,1045,1.0554474708171206,0.36971046770601335,9,10,206910,0.0,29.570616212027517,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.27748,4.4896827,7.9997897,6.1355977,5.863994,9.419582,4.168287,5.3728247,5.957948,5.2498326,3.644296,0.37397334,1.3342961,5.370431,4.828501
1044,17,25,0.375,656,1.0682539682539682,0.3856655290102389,6,16,278800,0.06481411817349315,68.37715329186263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.436145,3.593032,7.3600173,5.994259,4.939958,4.850623,0.94071287,4.62813,4.6537557,5.906451,7.5609307,3.2726095,1.8562078,6.6664257,5.529918
218,17,11,0.0,652,1.1861958266452648,0.40372670807453415,5,13,121924,0.0,7.196417683708725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.98486,4.053742,7.9903517,6.9374003,5.764094,9.637018,4.808218,5.7760353,4.557824,4.7752047,2.399884,0.25352302,1.5232531,5.5662866,4.545485
1158,14,24,0.8333333333333334,1627,1.0360696517412935,0.2582781456953642,13,5,546672,0.0,88.63652089208277,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.759792,5.530601,8.361485,5.122114,5.4773493,11.011819,3.9109185,5.7121425,6.5129604,5.1986384,12.099494,4.6974597,1.8964983,6.3798866,6.35429
750,11,21,0.225,919,1.1870824053452116,0.3177570093457944,10,20,212289,0.03933408155630375,-7.4249849741917116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.068535,4.911744,8.180206,4.3448057,5.2645445,11.034347,4.480257,7.735072,4.0535784,4.4733,8.520114,2.642782,1.5565982,6.112094,4.8021865
179,13,25,0.55,2217,1.144671201814059,0.3474240422721268,21,46,720525,0.23602457448842992,191.70130784726075,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.8910255,2.6492603,7.155242,5.362717,4.747539,10.18707,4.689142,7.056525,4.5962567,4.495126,2.3284059,-0.10032251,1.4791083,5.0866055,4.8147936
671,13,24,0.7000000000000001,1664,1.0967153284671534,0.32062391681109187,13,34,519168,0.10612950487012986,202.90193599980722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.519546,3.6711555,7.835364,4.9218454,4.8160567,10.69652,4.2743406,5.9436297,6.5056267,5.5145273,6.465849,2.1708786,1.9112973,6.1328425,5.3882194
761,15,22,0.6714285714285715,443,1.0970873786407767,0.42592592592592593,4,11,146190,0.0,48.300342298567884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.784175,0.5205754,6.0521436,4.917047,3.592621,11.522778,4.8266907,7.443617,3.9669147,4.8217735,6.7485337,2.297332,1.6818875,6.458882,4.854441
48,13,20,0.5416666666666666,1566,1.102761721258831,0.31313131313131315,9,29,407160,0.047645771810016,102.2428827358418,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.034317,4.6158814,8.387421,5.559533,5.060724,4.1723976,0.34160095,4.444721,4.56989,5.6009727,8.311479,2.9638886,2.1195045,6.3056974,5.0566106
327,18,27,0.2,1607,1.0791100123609394,0.2822185970636215,17,8,781002,0.07684331487721317,37.24304657060916,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,9.614662,4.3453755,7.6923866,6.379506,6.156765,11.247431,4.1212173,5.800216,4.2628064,5.137828,11.718512,4.5850425,1.9881094,6.2778454,5.570547
950,14,31,0.47500000000000003,1644,1.132884262094305,0.326171875,10,30,713496,0.03717446134488819,259.93565028920125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9730687,2.5841882,6.726117,5.9199867,5.516189,6.687219,2.0632355,5.221261,5.173105,5.384759,7.117229,3.059847,2.1300938,6.5150127,5.7811975
1049,14,27,0.0,1111,1.0655141037306641,0.3795620437956204,5,14,419958,0.0,16.258363106603216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.454985,2.344898,7.0218925,5.6986027,4.545069,7.4259152,1.9226491,5.5733514,4.370048,5.3882732,3.8744707,1.3680842,1.7359715,6.1373525,5.604551
1040,16,25,0.1,404,1.1573333333333333,0.4292929292929293,3,13,161600,0.01281547619047619,6.748388787138787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.188876,5.511022,8.038902,5.904475,6.348576,9.910248,4.2753506,6.576493,5.0572586,5.3212695,8.618707,3.176979,1.9220427,6.4515204,4.7665625
